policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
391029,FL,DUVAL COUNTY,0.000000,3564319.000000,0.000000,0.000000,3564319.000000,4762643.000000,0.000000,0.000000,0.000000,0.000000,30.303600,-81.978264,Commercial,Reinforced Masonry,1
907351,FL,DUVAL COUNTY,0.000000,740083.250000,0.000000,0.000000,740083.250000,1119645.250000,0.000000,0.000000,0.000000,0.000000,30.303600,-81.978264,Residential,Masonry,1
105458,FL,DUVAL COUNTY,0.000000,78560.687500,0.000000,0.000000,78560.687500,79865.578125,0.000000,0.000000,0.000000,0.000000,30.303600,-81.978264,Residential,Wood,1
211451,FL,DUVAL COUNTY,0.000000,554350.812500,0.000000,0.000000,554350.812500,768330.187500,0.000000,0.000000,0.000000,0.000000,30.303600,-81.978264,Residential,Masonry,1
676919,FL,DUVAL COUNTY,0.000000,5985.580078,0.000000,0.000000,5985.580078,5622.609863,0.000000,0.000000,0.000000,0.000000,30.303600,-81.978264,Residential,Wood,1
347245,FL,DUVAL COUNTY,0.000000,4234027.500000,0.000000,0.000000,4234027.500000,7524989.000000,0.000000,0.000000,0.000000,0.000000,30.308380,-81.980270,Commercial,Reinforced Masonry,1
812648,FL,DUVAL COUNTY,0.000000,65462.250000,0.000000,0.000000,65462.250000,52279.718750,0.000000,0.000000,0.000000,0.000000,30.308380,-81.980270,Residential,Wood,1
476147,FL,DUVAL COUNTY,0.000000,4429612.000000,0.000000,0.000000,4429612.000000,5497751.000000,0.000000,0.000000,0.000000,0.000000,30.308380,-81.980270,Commercial,Reinforced Masonry,1
438149,FL,DUVAL COUNTY,0.000000,138890.265625,0.000000,0.000000,138890.265625,136225.093750,0.000000,0.000000,0.000000,0.000000,30.305752,-81.979362,Residential,Wood,1
542924,FL,DUVAL COUNTY,1054620.000000,1054620.000000,1054620.000000,1054620.000000,1054620.000000,1489889.125000,0.000000,0.000000,0.000000,0.000000,30.241460,-81.773750,Residential,Masonry,1
195831,FL,DUVAL COUNTY,922957.187500,922957.187500,922957.187500,922957.187500,922957.187500,1065769.125000,0.000000,0.000000,0.000000,0.000000,30.241460,-81.773750,Residential,Masonry,1
580920,FL,DUVAL COUNTY,247230.000000,247230.000000,247230.000000,247230.000000,247230.000000,385619.468750,0.000000,0.000000,0.000000,0.000000,30.241460,-81.773750,Residential,Wood,1
723477,FL,DUVAL COUNTY,230050.796875,230050.796875,230050.796875,230050.796875,230050.796875,174768.671875,0.000000,0.000000,0.000000,0.000000,30.241460,-81.773750,Residential,Wood,1
887972,FL,DUVAL COUNTY,200700.000000,200700.000000,200700.000000,200700.000000,200700.000000,316405.968750,0.000000,0.000000,0.000000,0.000000,30.245480,-81.738730,Residential,Wood,1
474175,FL,DUVAL COUNTY,151580.703125,151580.703125,151580.703125,151580.703125,151580.703125,103263.593750,0.000000,0.000000,0.000000,0.000000,30.243220,-81.787260,Residential,Wood,1
984784,FL,DUVAL COUNTY,97200.000000,97200.000000,97200.000000,97200.000000,97200.000000,84214.078125,0.000000,0.000000,0.000000,0.000000,30.245480,-81.738730,Residential,Wood,1
566817,FL,DUVAL COUNTY,0.000000,13869.900391,0.000000,13869.900391,13869.900391,19005.980469,0.000000,0.000000,0.000000,0.000000,30.198788,-81.764679,Residential,Wood,1
359328,FL,DUVAL COUNTY,0.000000,7397.279785,0.000000,0.000000,7397.279785,8315.500000,0.000000,0.000000,0.000000,0.000000,30.242067,-81.742325,Residential,Wood,1
426751,FL,DUVAL COUNTY,0.000000,7397.279785,0.000000,0.000000,7397.279785,9079.070312,0.000000,0.000000,0.000000,0.000000,30.242067,-81.742325,Residential,Wood,1
270239,FL,DUVAL COUNTY,0.000000,15719.219727,0.000000,0.000000,15719.219727,15890.250000,0.000000,0.000000,0.000000,0.000000,30.242067,-81.742325,Residential,Wood,1
450743,FL,DUVAL COUNTY,0.000000,11095.919922,0.000000,0.000000,11095.919922,9538.669922,0.000000,0.000000,0.000000,0.000000,30.242067,-81.742325,Residential,Wood,1
999632,FL,DUVAL COUNTY,0.000000,1327811.750000,0.000000,0.000000,1327811.750000,2000319.250000,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Masonry,1
350388,FL,DUVAL COUNTY,0.000000,48082.320312,0.000000,0.000000,48082.320312,72851.929688,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Wood,1
693037,FL,DUVAL COUNTY,0.000000,5547.959961,0.000000,0.000000,5547.959961,7060.330078,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Wood,1
736290,FL,DUVAL COUNTY,0.000000,231165.000000,0.000000,231165.000000,231165.000000,269584.625000,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Wood,1
794128,FL,DUVAL COUNTY,0.000000,1427675.000000,0.000000,0.000000,1427675.000000,1692937.000000,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Masonry,1
111872,FL,DUVAL COUNTY,0.000000,750823.937500,0.000000,0.000000,750823.937500,853987.125000,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Masonry,1
423738,FL,DUVAL COUNTY,0.000000,317158.375000,0.000000,0.000000,317158.375000,518670.656250,0.000000,0.000000,0.000000,0.000000,30.244886,-81.743004,Residential,Wood,1
877648,FL,DUVAL COUNTY,0.000000,10080000.000000,0.000000,0.000000,10080000.000000,14940000.000000,0.000000,0.000000,0.000000,0.000000,30.197676,-81.829422,Commercial,Reinforced Concrete,4
345252,FL,DUVAL COUNTY,857898.875000,857898.875000,857898.875000,857898.875000,857898.875000,947120.375000,0.000000,0.000000,0.000000,0.000000,30.203980,-81.743320,Residential,Masonry,1
642732,FL,DUVAL COUNTY,729607.500000,729607.500000,729607.500000,729607.500000,729607.500000,779229.562500,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Residential,Masonry,1
943574,FL,DUVAL COUNTY,337500.000000,337500.000000,337500.000000,337500.000000,337500.000000,550192.500000,16875.000000,16875.000000,0.000000,0.000000,30.233034,-81.788490,Residential,Wood,3
406247,FL,DUVAL COUNTY,386531.093750,386531.093750,0.000000,0.000000,386531.093750,451110.781250,0.000000,0.000000,0.000000,0.000000,30.216602,-81.703537,Residential,Masonry,3
951711,FL,DUVAL COUNTY,0.000000,757621.562500,0.000000,0.000000,757621.562500,984301.937500,0.000000,0.000000,0.000000,0.000000,30.239840,-81.695660,Residential,Masonry,3
445869,FL,DUVAL COUNTY,0.000000,1024187.125000,0.000000,0.000000,1024187.125000,1193432.000000,0.000000,0.000000,0.000000,0.000000,30.193020,-81.751970,Residential,Masonry,1
486064,FL,DUVAL COUNTY,0.000000,5808357.000000,0.000000,5808357.000000,5808357.000000,9000000.000000,0.000000,0.000000,0.000000,0.000000,30.245550,-81.729120,Commercial,Reinforced Masonry,1
644345,FL,DUVAL COUNTY,0.000000,15300000.000000,0.000000,0.000000,15300000.000000,12240000.000000,0.000000,0.000000,0.000000,0.000000,30.226072,-81.759743,Commercial,Reinforced Concrete,1
502937,FL,DUVAL COUNTY,0.000000,4986173.000000,0.000000,0.000000,4986173.000000,8027738.000000,0.000000,0.000000,0.000000,0.000000,30.208030,-81.741290,Commercial,Reinforced Masonry,1
832302,FL,DUVAL COUNTY,6543900.000000,6543900.000000,6543900.000000,6543900.000000,6543900.000000,8997470.000000,0.000000,327195.000000,0.000000,0.000000,30.208030,-81.741290,Commercial,Reinforced Masonry,1
622536,FL,DUVAL COUNTY,0.000000,2063695.125000,0.000000,0.000000,2063695.125000,2889792.250000,0.000000,0.000000,0.000000,0.000000,30.212360,-81.736140,Commercial,Reinforced Masonry,1
502695,FL,DUVAL COUNTY,0.000000,1372018.250000,0.000000,0.000000,1372018.250000,1967638.750000,0.000000,0.000000,0.000000,0.000000,30.190418,-81.744690,Residential,Masonry,1
312241,FL,DUVAL COUNTY,0.000000,568327.625000,0.000000,0.000000,568327.625000,785706.062500,0.000000,0.000000,0.000000,0.000000,30.201700,-81.741130,Residential,Masonry,1
810868,FL,DUVAL COUNTY,508832.093750,508832.093750,508832.093750,508832.093750,508832.093750,396416.843750,0.000000,0.000000,0.000000,0.000000,30.203950,-81.744060,Residential,Masonry,1
234425,FL,DUVAL COUNTY,183600.000000,183600.000000,183600.000000,183600.000000,183600.000000,200454.484375,0.000000,5508.000000,0.000000,0.000000,30.191200,-81.745850,Residential,Wood,1
158604,FL,DUVAL COUNTY,0.000000,141193.093750,0.000000,0.000000,141193.093750,220825.984375,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Residential,Wood,1
877366,FL,DUVAL COUNTY,0.000000,485190.781250,0.000000,0.000000,485190.781250,557076.687500,0.000000,0.000000,0.000000,0.000000,30.244440,-81.738136,Residential,Masonry,1
331156,FL,DUVAL COUNTY,0.000000,5004011.500000,0.000000,0.000000,5004011.500000,5114480.000000,0.000000,0.000000,0.000000,0.000000,30.244440,-81.738136,Commercial,Reinforced Masonry,1
876930,FL,DUVAL COUNTY,0.000000,1786734.375000,0.000000,0.000000,1786734.375000,1843802.625000,0.000000,0.000000,0.000000,0.000000,30.241018,-81.723442,Residential,Masonry,1
644610,FL,DUVAL COUNTY,0.000000,329878.375000,0.000000,0.000000,329878.375000,545091.062500,0.000000,0.000000,0.000000,0.000000,30.241018,-81.723442,Residential,Wood,1
438553,FL,DUVAL COUNTY,0.000000,1216827.750000,0.000000,0.000000,1216827.750000,1177554.625000,0.000000,0.000000,0.000000,0.000000,30.226240,-81.739418,Residential,Masonry,1
918032,FL,DUVAL COUNTY,0.000000,709174.375000,0.000000,0.000000,709174.375000,896407.750000,0.000000,0.000000,0.000000,0.000000,30.226240,-81.739418,Residential,Masonry,1
231140,FL,DUVAL COUNTY,0.000000,526906.937500,0.000000,0.000000,526906.937500,754193.500000,0.000000,0.000000,0.000000,0.000000,30.226240,-81.739418,Residential,Masonry,1
782881,FL,DUVAL COUNTY,0.000000,953053.312500,0.000000,0.000000,953053.312500,1580515.125000,0.000000,0.000000,0.000000,0.000000,30.226240,-81.739418,Residential,Masonry,1
351475,FL,DUVAL COUNTY,0.000000,224099.968750,0.000000,0.000000,224099.968750,304014.000000,0.000000,0.000000,0.000000,0.000000,30.195656,-81.805473,Residential,Wood,1
138777,FL,DUVAL COUNTY,0.000000,302271.593750,0.000000,0.000000,302271.593750,331622.156250,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Residential,Wood,1
698487,FL,DUVAL COUNTY,0.000000,302271.593750,0.000000,0.000000,302271.593750,371756.875000,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Residential,Wood,1
113468,FL,DUVAL COUNTY,0.000000,74071.500000,0.000000,0.000000,74071.500000,88722.921875,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Residential,Wood,1
313308,FL,DUVAL COUNTY,0.000000,3990.379883,0.000000,0.000000,3990.379883,4978.020020,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Residential,Wood,1
702406,FL,DUVAL COUNTY,0.000000,32580000.000000,0.000000,0.000000,32580000.000000,57870000.000000,0.000000,0.000000,0.000000,0.000000,30.246492,-81.764511,Commercial,Reinforced Concrete,1
355722,FL,DUVAL COUNTY,4378361.500000,4378361.500000,4378361.500000,4378361.500000,4378361.500000,5027094.500000,0.000000,0.000000,0.000000,0.000000,30.196050,-81.741670,Commercial,Reinforced Masonry,1
479223,FL,DUVAL COUNTY,0.000000,1552021.125000,0.000000,0.000000,1552021.125000,1285129.375000,0.000000,0.000000,0.000000,0.000000,30.270610,-81.552780,Residential,Masonry,1
972733,FL,DUVAL COUNTY,0.000000,1552021.125000,0.000000,0.000000,1552021.125000,1238512.875000,0.000000,0.000000,0.000000,0.000000,30.270610,-81.552780,Residential,Masonry,1
917349,FL,DUVAL COUNTY,0.000000,1552021.125000,0.000000,0.000000,1552021.125000,1053822.375000,0.000000,0.000000,0.000000,0.000000,30.270610,-81.552780,Residential,Masonry,1
969618,FL,DUVAL COUNTY,0.000000,1552021.125000,0.000000,0.000000,1552021.125000,2604951.250000,0.000000,0.000000,0.000000,0.000000,30.270610,-81.552780,Residential,Masonry,1
613229,FL,DUVAL COUNTY,6089310.000000,6089310.000000,6089310.000000,6089310.000000,6089310.000000,8759472.000000,0.000000,0.000000,0.000000,0.000000,30.261280,-81.540970,Commercial,Reinforced Masonry,1
143012,FL,DUVAL COUNTY,0.000000,17100000.000000,0.000000,17100000.000000,17100000.000000,21600000.000000,0.000000,0.000000,0.000000,0.000000,30.262760,-81.548080,Commercial,Reinforced Concrete,1
958482,FL,DUVAL COUNTY,0.000000,6472.620117,0.000000,0.000000,6472.620117,7826.040039,0.000000,0.000000,0.000000,0.000000,30.286655,-81.542389,Residential,Wood,1
868447,FL,DUVAL COUNTY,0.000000,631425.500000,0.000000,0.000000,631425.500000,441821.062500,0.000000,0.000000,0.000000,0.000000,30.261520,-81.527321,Residential,Masonry,4
643165,FL,DUVAL COUNTY,4250287.000000,4250287.000000,4250287.000000,4250287.000000,4250287.000000,5579062.500000,0.000000,0.000000,0.000000,0.000000,30.277380,-81.537470,Commercial,Reinforced Masonry,1
853539,FL,DUVAL COUNTY,138571.203125,138571.203125,138571.203125,138571.203125,138571.203125,131161.234375,0.000000,0.000000,0.000000,0.000000,30.297505,-81.557210,Residential,Wood,3
346970,FL,DUVAL COUNTY,592632.875000,592632.875000,0.000000,0.000000,592632.875000,505397.343750,0.000000,0.000000,0.000000,0.000000,30.288340,-81.473980,Residential,Masonry,1
575060,FL,DUVAL COUNTY,0.000000,990895.062500,0.000000,0.000000,990895.062500,1289035.500000,0.000000,0.000000,0.000000,0.000000,30.286300,-81.530050,Residential,Masonry,1
716249,FL,DUVAL COUNTY,0.000000,1321721.375000,0.000000,0.000000,1321721.375000,1323968.375000,0.000000,0.000000,0.000000,0.000000,30.262760,-81.548080,Residential,Masonry,1
875356,FL,DUVAL COUNTY,0.000000,4471917.000000,0.000000,0.000000,4471917.000000,6761538.500000,0.000000,0.000000,0.000000,0.000000,30.286210,-81.519670,Commercial,Reinforced Masonry,1
227315,FL,DUVAL COUNTY,0.000000,1256618.500000,0.000000,0.000000,1256618.500000,1279820.625000,0.000000,0.000000,0.000000,0.000000,30.300196,-81.556351,Residential,Masonry,1
526994,FL,DUVAL COUNTY,0.000000,461284.218750,0.000000,0.000000,461284.218750,373509.218750,0.000000,0.000000,0.000000,0.000000,30.300196,-81.556351,Residential,Masonry,1
104020,FL,DUVAL COUNTY,0.000000,266025.593750,0.000000,266025.593750,266025.593750,349595.937500,0.000000,0.000000,0.000000,0.000000,30.300196,-81.556351,Residential,Wood,1
944627,FL,DUVAL COUNTY,0.000000,731636.937500,0.000000,0.000000,731636.937500,1052459.750000,0.000000,0.000000,0.000000,0.000000,30.276990,-81.541880,Residential,Masonry,1
140313,FL,DUVAL COUNTY,0.000000,359400.593750,0.000000,0.000000,359400.593750,318638.812500,0.000000,0.000000,0.000000,0.000000,30.276990,-81.541880,Residential,Wood,1
825027,FL,DUVAL COUNTY,0.000000,560249.937500,0.000000,0.000000,560249.937500,579137.062500,0.000000,0.000000,0.000000,0.000000,30.320187,-81.528114,Residential,Masonry,1
881035,FL,DUVAL COUNTY,0.000000,96891.507812,0.000000,0.000000,96891.507812,107162.398438,0.000000,0.000000,0.000000,0.000000,30.295525,-81.515990,Residential,Wood,3
146667,FL,DUVAL COUNTY,0.000000,455651.968750,0.000000,0.000000,455651.968750,597359.750000,0.000000,0.000000,0.000000,0.000000,30.295525,-81.515990,Residential,Masonry,3
484077,FL,DUVAL COUNTY,0.000000,33668.871094,0.000000,0.000000,33668.871094,29081.009766,0.000000,0.000000,0.000000,0.000000,30.295525,-81.515990,Residential,Wood,3
806729,FL,DUVAL COUNTY,0.000000,36661.648438,0.000000,0.000000,36661.648438,49839.128906,0.000000,0.000000,0.000000,0.000000,30.295525,-81.515990,Residential,Wood,3
679130,FL,DUVAL COUNTY,0.000000,102128.890625,0.000000,0.000000,102128.890625,140375.140625,0.000000,0.000000,0.000000,0.000000,30.295525,-81.515990,Residential,Wood,3
124498,FL,DUVAL COUNTY,0.000000,13467.549805,0.000000,0.000000,13467.549805,17787.929688,0.000000,0.000000,0.000000,0.000000,30.295525,-81.515990,Residential,Wood,3
353260,FL,DUVAL COUNTY,0.000000,96891.507812,0.000000,0.000000,96891.507812,101472.539062,0.000000,0.000000,0.000000,0.000000,30.298320,-81.509710,Residential,Wood,1
295727,FL,DUVAL COUNTY,0.000000,28260000.000000,0.000000,0.000000,28260000.000000,37710000.000000,0.000000,0.000000,0.000000,0.000000,30.306242,-81.489029,Commercial,Reinforced Concrete,3
935739,FL,DUVAL COUNTY,0.000000,1932400.000000,0.000000,0.000000,1932400.000000,2531057.500000,0.000000,0.000000,0.000000,0.000000,30.306242,-81.489029,Commercial,Reinforced Masonry,3
141411,FL,DUVAL COUNTY,0.000000,120643.367188,0.000000,0.000000,120643.367188,166760.515625,0.000000,0.000000,0.000000,0.000000,30.311729,-81.491272,Residential,Wood,4
714565,FL,DUVAL COUNTY,0.000000,49379.609375,0.000000,0.000000,49379.609375,62166.460938,0.000000,0.000000,0.000000,0.000000,30.311729,-81.491272,Residential,Wood,4
226217,FL,DUVAL COUNTY,3645000.000000,3645000.000000,3645000.000000,3645000.000000,3645000.000000,5450386.500000,0.000000,0.000000,0.000000,0.000000,30.295542,-81.393745,Commercial,Reinforced Masonry,1
289192,FL,DUVAL COUNTY,101700.000000,101700.000000,101700.000000,101700.000000,101700.000000,110445.593750,0.000000,0.000000,0.000000,0.000000,30.295382,-81.394875,Residential,Wood,1
868952,FL,DUVAL COUNTY,0.000000,4719464.500000,0.000000,0.000000,4719464.500000,5281043.000000,0.000000,0.000000,0.000000,0.000000,30.290695,-81.393654,Commercial,Reinforced Masonry,1
736360,FL,DUVAL COUNTY,0.000000,85993.382812,0.000000,0.000000,85993.382812,88810.437500,0.000000,0.000000,0.000000,0.000000,30.289801,-81.393814,Residential,Wood,1
298047,FL,DUVAL COUNTY,0.000000,118356.476562,0.000000,0.000000,118356.476562,122712.000000,0.000000,0.000000,0.000000,0.000000,30.290722,-81.394012,Residential,Wood,1
394353,FL,DUVAL COUNTY,0.000000,168288.125000,0.000000,0.000000,168288.125000,260274.406250,0.000000,0.000000,0.000000,0.000000,30.288900,-81.395140,Residential,Wood,1
459263,FL,DUVAL COUNTY,0.000000,145171.625000,0.000000,0.000000,145171.625000,210150.437500,0.000000,0.000000,0.000000,0.000000,30.290403,-81.395576,Residential,Wood,1
848273,FL,DUVAL COUNTY,0.000000,2618860.750000,0.000000,0.000000,3273575.750000,3394043.250000,0.000000,0.000000,0.000000,0.000000,30.257261,-81.387993,Commercial,Reinforced Masonry,3
172518,FL,DUVAL COUNTY,7038737.000000,0.000000,7038737.000000,0.000000,7038737.000000,8523840.000000,0.000000,0.000000,0.000000,0.000000,30.287874,-81.447128,Commercial,Reinforced Masonry,1
651235,FL,DUVAL COUNTY,1800000.000000,1800000.000000,1800000.000000,1800000.000000,1800000.000000,2591409.500000,90000.000000,90000.000000,0.000000,0.000000,30.293314,-81.390434,Commercial,Reinforced Masonry,1
533310,FL,DUVAL COUNTY,63000.000000,63000.000000,63000.000000,63000.000000,63000.000000,63010.078125,3150.000000,3150.000000,0.000000,0.000000,30.282200,-81.402800,Residential,Wood,4
743164,FL,DUVAL COUNTY,800460.000000,800460.000000,800460.000000,800460.000000,800460.000000,1303192.875000,0.000000,40023.000000,0.000000,0.000000,30.259348,-81.387352,Residential,Masonry,3
650324,FL,DUVAL COUNTY,4502306.500000,4502306.500000,4502306.500000,4502306.500000,4502306.500000,4314830.500000,0.000000,0.000000,0.000000,0.000000,30.287844,-81.435814,Commercial,Reinforced Masonry,1
258813,FL,DUVAL COUNTY,0.000000,18720000.000000,0.000000,0.000000,18720000.000000,27000000.000000,0.000000,0.000000,0.000000,0.000000,30.254284,-81.389824,Commercial,Reinforced Concrete,1
245373,FL,DUVAL COUNTY,0.000000,1117513.875000,0.000000,0.000000,1117513.875000,1770153.250000,0.000000,0.000000,0.000000,0.000000,30.288309,-81.391731,Residential,Masonry,1
408523,FL,DUVAL COUNTY,0.000000,904391.312500,0.000000,0.000000,904391.312500,1379999.875000,0.000000,0.000000,0.000000,0.000000,30.301550,-81.393990,Residential,Masonry,1
705100,FL,DUVAL COUNTY,0.000000,693920.500000,0.000000,0.000000,693920.500000,951031.937500,0.000000,0.000000,0.000000,0.000000,30.275833,-81.389381,Residential,Masonry,1
826657,FL,DUVAL COUNTY,0.000000,1209120.625000,0.000000,0.000000,1209120.625000,1188853.375000,0.000000,0.000000,0.000000,0.000000,30.287872,-81.447289,Residential,Masonry,1
714243,FL,DUVAL COUNTY,0.000000,3016751.750000,0.000000,0.000000,3016751.750000,4181218.000000,0.000000,0.000000,0.000000,0.000000,30.305325,-81.392365,Commercial,Reinforced Masonry,1
570538,FL,DUVAL COUNTY,0.000000,1259603.750000,0.000000,0.000000,1259603.750000,2035348.250000,0.000000,0.000000,0.000000,0.000000,30.257460,-81.384920,Residential,Masonry,3
541092,FL,DUVAL COUNTY,0.000000,528145.875000,0.000000,0.000000,528145.875000,586663.375000,0.000000,0.000000,0.000000,0.000000,30.261496,-81.403938,Residential,Masonry,1
177124,FL,DUVAL COUNTY,55368.000000,55368.000000,55368.000000,55368.000000,55368.000000,42562.050781,0.000000,0.000000,0.000000,0.000000,30.273860,-81.400880,Residential,Wood,1
878737,FL,DUVAL COUNTY,289168.187500,289168.187500,289168.187500,289168.187500,289168.187500,266008.125000,0.000000,0.000000,0.000000,0.000000,30.271910,-81.397697,Residential,Wood,1
996578,FL,DUVAL COUNTY,2388050.000000,2388050.000000,2388050.000000,2388050.000000,2388050.000000,2626855.000000,0.000000,0.000000,0.000000,0.000000,30.287810,-81.398810,Commercial,Reinforced Masonry,1
352325,FL,DUVAL COUNTY,0.000000,1228270.625000,0.000000,0.000000,1228270.625000,1715933.375000,0.000000,0.000000,0.000000,0.000000,30.288870,-81.409350,Residential,Masonry,1
740265,FL,DUVAL COUNTY,0.000000,3101945.000000,0.000000,0.000000,3101945.000000,2607761.750000,0.000000,0.000000,0.000000,0.000000,30.306633,-81.395630,Commercial,Reinforced Masonry,1
116489,FL,DUVAL COUNTY,0.000000,1618932.000000,0.000000,0.000000,1618932.000000,2166416.000000,0.000000,0.000000,0.000000,0.000000,30.306633,-81.395630,Residential,Masonry,1
561995,FL,DUVAL COUNTY,0.000000,227834.296875,0.000000,0.000000,227834.296875,186833.234375,0.000000,0.000000,0.000000,0.000000,30.306633,-81.395630,Residential,Wood,1
883007,FL,DUVAL COUNTY,0.000000,92154.593750,0.000000,0.000000,92154.593750,120101.398438,0.000000,0.000000,0.000000,0.000000,30.306633,-81.395630,Residential,Wood,1
311356,FL,DUVAL COUNTY,0.000000,35580.921875,0.000000,0.000000,35580.921875,28265.130859,0.000000,0.000000,0.000000,0.000000,30.306633,-81.395630,Residential,Wood,1
979963,FL,DUVAL COUNTY,0.000000,83111.390625,0.000000,0.000000,83111.390625,119852.437500,0.000000,0.000000,0.000000,0.000000,30.305059,-81.400520,Residential,Wood,1
660172,FL,DUVAL COUNTY,0.000000,910695.437500,0.000000,0.000000,910695.437500,998763.312500,0.000000,0.000000,0.000000,0.000000,30.284151,-81.398865,Residential,Masonry,1
916239,FL,DUVAL COUNTY,0.000000,1207200.875000,0.000000,0.000000,1207200.875000,1141239.500000,0.000000,0.000000,0.000000,0.000000,30.284151,-81.398865,Residential,Masonry,1
122198,FL,DUVAL COUNTY,0.000000,114424.257812,0.000000,0.000000,114424.257812,150512.765625,0.000000,0.000000,0.000000,0.000000,30.284151,-81.398865,Residential,Wood,1
429542,FL,DUVAL COUNTY,0.000000,83111.390625,0.000000,0.000000,83111.390625,121643.148438,0.000000,0.000000,0.000000,0.000000,30.284151,-81.398865,Residential,Wood,1
802577,FL,DUVAL COUNTY,0.000000,63536.890625,0.000000,0.000000,63536.890625,46307.718750,0.000000,0.000000,0.000000,0.000000,30.284151,-81.398865,Residential,Wood,1
229846,FL,DUVAL COUNTY,0.000000,50777.640625,0.000000,0.000000,50777.640625,51154.609375,0.000000,0.000000,0.000000,0.000000,30.270943,-81.400391,Residential,Wood,1
188388,FL,DUVAL COUNTY,0.000000,5736771.500000,0.000000,0.000000,5736771.500000,4151311.250000,0.000000,0.000000,0.000000,0.000000,30.270943,-81.400391,Commercial,Reinforced Masonry,1
448897,FL,DUVAL COUNTY,0.000000,336149.937500,0.000000,0.000000,336149.937500,450886.000000,0.000000,0.000000,0.000000,0.000000,30.270943,-81.400391,Residential,Wood,1
936035,FL,DUVAL COUNTY,0.000000,34656.488281,0.000000,0.000000,34656.488281,44695.390625,0.000000,0.000000,0.000000,0.000000,30.270943,-81.400391,Residential,Wood,1
651786,FL,DUVAL COUNTY,0.000000,594126.500000,0.000000,0.000000,594126.500000,630191.187500,0.000000,0.000000,0.000000,0.000000,30.283990,-81.405670,Residential,Masonry,1
203663,FL,DUVAL COUNTY,0.000000,923174.312500,0.000000,0.000000,923174.312500,1097225.875000,0.000000,0.000000,0.000000,0.000000,30.293720,-81.399033,Residential,Masonry,1
966508,FL,DUVAL COUNTY,0.000000,92025.640625,0.000000,0.000000,92025.640625,87847.679688,0.000000,0.000000,0.000000,0.000000,30.283649,-81.404503,Residential,Wood,3
162022,FL,DUVAL COUNTY,0.000000,202007.500000,0.000000,0.000000,202007.500000,317178.437500,0.000000,0.000000,0.000000,0.000000,30.282200,-81.402800,Residential,Wood,3
521610,FL,DUVAL COUNTY,0.000000,181806.750000,0.000000,0.000000,181806.750000,252004.515625,0.000000,0.000000,0.000000,0.000000,30.273430,-81.387657,Residential,Wood,1
408036,FL,DUVAL COUNTY,0.000000,83916.156250,0.000000,0.000000,83916.156250,91032.593750,0.000000,0.000000,0.000000,0.000000,30.289715,-81.406944,Residential,Wood,1
877870,FL,DUVAL COUNTY,0.000000,74630.546875,0.000000,0.000000,74630.546875,82106.593750,0.000000,0.000000,0.000000,0.000000,30.281296,-81.398354,Residential,Wood,1
490040,FL,DUVAL COUNTY,0.000000,27719.919922,0.000000,0.000000,27719.919922,40478.179688,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Wood,1
412228,FL,DUVAL COUNTY,0.000000,306826.937500,0.000000,0.000000,306826.937500,316562.562500,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Wood,1
883565,FL,DUVAL COUNTY,0.000000,269904.468750,0.000000,0.000000,269904.468750,248460.562500,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Wood,1
327786,FL,DUVAL COUNTY,0.000000,22894.179688,0.000000,0.000000,22894.179688,23058.109375,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Wood,1
292491,FL,DUVAL COUNTY,0.000000,210424.484375,0.000000,0.000000,210424.484375,321225.593750,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Wood,1
248762,FL,DUVAL COUNTY,0.000000,101003.750000,0.000000,0.000000,101003.750000,93916.523438,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Wood,1
660128,FL,DUVAL COUNTY,0.000000,587392.937500,0.000000,0.000000,587392.937500,623155.750000,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Masonry,1
405176,FL,DUVAL COUNTY,0.000000,479318.906250,0.000000,0.000000,479318.906250,447185.375000,0.000000,0.000000,0.000000,0.000000,30.278328,-81.397781,Residential,Masonry,1
